Commit Hash,Human tagged data,DEffort score,我的分数,标准化后的分数,,,总时间/s,调用图时间/s,DDG/s,CDG/s,,Changed LoC,ELOC,ERROR for 1
f6af62367494ff8d0d7844f7f435e5ee36c81dcf,3,828.5019563,-283.0008306,408.8486449,,,55.245,7.531,35.466,9.813,,168,0,1
58139aefcacfa7954de1552c2ec5640ddbaf3713,0,0.897572266,0,10.10597954,,,45.021,7.523,27.394,7.262,,12,0.2,1
085a1538fa20d8e48faad49eaffd697f024bf1af,6,105.1682336,2186.372398,65.16735874,,,41.967,7.673,25.213,6.855,,35,17,1
f8e2c074559dd66d327c85fbedad58da8b2821d5,0,0.606,0,0,,,28.137,7.605,15.158,3.924,,4,0,1
206de8c8edac008d279903696bba7c3799bda45b,1,1.096541364,34.4561113,10.18541665,,,26.171,7.552,13.317,3.609,,6,0.5,0
700f05292777f33b5c349ac2b4f83168fd1ed888,1,363.7609817,20118.65435,23.6881122,,,27.524,7.616,13.701,3.598,,9,9.587644779,0
22576c14c60092fb6c67789ab2f5ee14952c0c18,4,128.6160616,213868.5861,61.35179481,,,27.275,7.605,14.482,3.548,,49,0,1
3a730c03fcd3f2715c83db85331d1b5b8c95a1d5,0,0.707,0,0,,,29.518,7.478,16.592,3.947,,8,0,1
10090594827c3c90b9c0a5c8288cda448b0ce10c,0,42.07006006,0,0,,,122.674,7.474,87.967,22.302,,61,0,1
6b87d290954c4594fc69a3a0b85fff12490cfde5,0,11.05430553,1127.536563,78.30456601,,,89.797,7.539,62.88,15.335,,30,2.52,0
b207a2bcef8e29df436bc393c3569947680e93e6,6,455.2103365,679417.8588,201.5695922,,,29.207,7.502,15.232,3.581,,93,0,1
0c0ce9b1f033319e086204895d3f8fe342ddad90,0,1.229498729,0,0,,,28.014,7.461,15.379,3.719,,3,0,1
ce1b4d824ab36e8823819e277153d33c080ada95,1,2.40028109,797.4868215,11.68823265,,,26.775,7.469,13.469,3.63,,8,0.742,0
78e9b51e45a3b563092f741aa52a7be8f6c538dc,1,2.009,0,0,,,153.449,7.452,110.119,28.724,,33,1,1
ec363cc653aaaa2c10b19e0ae880ede6084dd420,1,0.333,9.190210216,9.578703219,,,30.098,7.521,17.24,3.815,,11,0.75,0
8a2bc22910f044bf547b7dfbd21b3588e74a592d,0,0.001,0,0,,,25.963,7.499,13.316,3.535,,4,0.2,0
8c14cb4b115b3bbb13f9702ddd3c13d66e073817,0,8.425214387,0,0,,,28.035,7.462,15.315,3.778,,39,0,1
b1ffe271a5f8a6ff7b6bf714a9b2631e7dc6bbb0,0,38.83178556,0,10.58208154,,,24.652,7.422,12.335,3.47,,13,0.4,0
ce5ebdf348d9b1d2e9c45d22c0d9cf582dcd059c,2,98.12952017,340.4610136,30.93024726,,,27.95,7.449,15.178,3.798,,39,8.731,0
38ab386d9d86c6cacea817954064bb25fba312aa,3,592.7682421,24922.50634,108.7441281,,,108.009,7.386,78.006,18.455,,178,41.62,1
639e070cfe87ea05f3aa618553e7971ccfaec0b7,2,33.5895637,269.1833091,21.69340625,,,27.735,7.304,15.034,3.921,,24,0,1
faa6455a9a0bccf29d049f0b0958eb9b2e804fc3,3,5692.145529,172548.5599,200.668347,,,81.655,7.443,56.144,14.575,,161,54.38,1
f717da18ee109c77f8975e53c21aa6a56e33a982,0,3.903631703,0,0,,,44.655,7.22,28.044,7.281,,2,0.2,1
9ed70efb45a95b0327232d1f9329f777bc428da7,2,36.21800871,26.83405084,10.11367653,,,46.649,7.443,29.467,7.423,,14,0,1
46ad66ae8f1c805b40775e856d70277b669df6fb,2,19.09761476,166.5767535,10.52319885,,,27.957,7.4,15.319,3.738,,8,0,1
